timestamp,signal,confidence,entry_price,stop_loss,take_profit,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 12:16:41,Do Not Enter,,35,,,,18.62,27.94,pending,,,"DI- (31.76) dominates DI+ (17.52) confirming downtrend, but RSI at 45.87 and positive MACD (0.0249) create conflicting signals with weak ADX (11.03) showing no clear momentum.",Neutral-positive sentiment (+0.35) provides mild support but insufficient to override technical bearish bias.,Recent consecutive losses from high-confidence signals demand extra caution and higher conviction setups.,Conflicting directional indicators with weak trend strength and recent loss pattern require waiting for clearer confluence before risking capital. [OVERRIDDEN: Confidence 35% below 60% threshold],Confidence 35% below 60% threshold,RSI: 45.872 | MACD: 0.0249 | ADX: 11.0309 | DI_PLUS: 17.5178 | DI_MINUS: 31.7648,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 12:19:42,Do Not Enter,,45,,,,18.62,27.94,pending,,,"DI- (27.78) above DI+ (25.64) shows weak bearish bias, but ADX at 9.94 indicates extremely weak trend strength with RSI at 57.98 in neutral zone.",Neutral sentiment at +0.32 provides no directional conviction for aggressive day trading moves.,"Recent Sell signal resulted in loss and multiple low-confidence signals suggest choppy, directionless market conditions.","Extremely low ADX confirms no meaningful trend exists, making aggressive day trading entries high-risk with poor probability of success. [OVERRIDDEN: Confidence 45% below 60% threshold]",Confidence 45% below 60% threshold,RSI: 57.9787 | MACD: 0.0297 | ADX: 9.9427 | DI_PLUS: 25.6411 | DI_MINUS: 27.7755,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 12:22:40,Do Not Enter,,45,,,,18.62,27.94,pending,,,"DI- (35.75) dominates DI+ (23.15) confirming downtrend, but RSI at 52.4 and positive MACD suggest mixed momentum signals.",Neutral sentiment at +0.35 provides no strong directional bias for aggressive day trading entries.,Recent pattern shows one loss followed by weak confidence signals indicating poor market conditions for decisive moves.,Below 60% confidence threshold with conflicting indicators and weak ADX (12.98) showing no strong trend to trade aggressively. [OVERRIDDEN: Confidence 45% below 60% threshold],Confidence 45% below 60% threshold,RSI: 52.4052 | MACD: 0.0155 | BB_UPPER: 85.2047 | ADX: 12.9845 | DI_PLUS: 23.1468 | DI_MINUS: 35.7498,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 12:25:40,Do Not Enter,,45,,,,18.62,27.94,pending,,,"DI- (32.87) dominates DI+ (26.16) confirming downtrend, but RSI at 53 and positive MACD (0.0157) show mixed momentum signals",Neutral sentiment at +0.32 provides no directional conviction for aggressive day trading,"Recent sell signal resulted in loss, indicating current market conditions may be challenging for momentum strategies",Conflicting directional signals and weak ADX (12.59) indicate choppy market conditions unsuitable for aggressive day trading [OVERRIDDEN: Confidence 45% below 60% threshold],Confidence 45% below 60% threshold,RSI: 53.0445 | MACD: 0.0157 | ATR: 0.0548 | ADX: 12.5911 | DI_PLUS: 26.1603 | DI_MINUS: 32.8729,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 12:28:40,Do Not Enter,,45,,,,18.62,27.94,pending,,,"RSI at 62.4 shows neutral momentum, MACD barely positive at 0.0249, but BB_WIDTH at 0.002133 indicates extremely low volatility below our 0.015 threshold",Neutral positive sentiment at +0.32 provides no strong directional bias from news flow,"Recent Sell signal at 72% confidence resulted in loss, suggesting current market conditions are challenging to read","BB_WIDTH of 0.002133 is far below our minimum 0.015 volatility threshold for meaningful price movement, making this a low-probability squeeze environment unsuitable for aggressive day trading [OVERRIDDEN: Confidence 45% below 60% threshold]",Confidence 45% below 60% threshold,RSI: 62.4238 | MACD: 0.0249 | BB_WIDTH: 0.002133 | ADX: 11.9849 | DI_PLUS: 33.3452 | DI_MINUS: 28.2604,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 12:31:41,Buy,LONG,72,85.28,84.5,86.45,18.62,27.94,pending,,,"RSI at 65.18 shows momentum without being overbought, MACD positive at 0.0428, and DI+ (37.78) clearly above DI- (23.13) confirming uptrend.",Neutral sentiment at +0.15 provides no headwinds against the technical setup.,"Recent pattern shows high-confidence entries matter, and this 72% setup has stronger technical alignment than the failed sell signal.","Strong directional bias with DI+ dominance, positive MACD momentum, and RSI in ideal range creates solid day trading opportunity targeting $1.17 move.",,RSI: 65.1853 | MACD: 0.0428 | BB_UPPER: 85.2601 | DI_PLUS: 37.7798 | DI_MINUS: 23.1317,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-14 11:58:42,Sell,SHORT,72,84.17,85.4,82.33,19.39,29.09,L,85.42,2026-04-15 12:35:11,"Strong bearish setup with DI- (38.40) dominating DI+ (13.62), RSI at 38 showing downward momentum without being oversold, and negative MACD confirming bearish trend.",Positive sentiment at +0.78 creates some headwind but not strong enough to override the clear technical bearish signals.,"Recent mixed results suggest waiting for clearer setups, but this strong directional bias with proper RSI positioning offers better entry timing than previous clustered signals.",All Sell criteria met with high ADX (51.30) confirming strong trend strength - taking aggressive short position targeting 2.2% downside move.,,RSI: 38.07 | MACD: -0.1855 | BB_UPPER: 84.7083 | ADX: 51.2985 | DI_PLUS: 13.6167 | DI_MINUS: 38.3962,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 12:37:43,Do Not Enter,,45,,,,18.24,27.35,pending,,,RSI at 82.59 shows extreme overbought conditions while DI+ dominance (58.77 vs 11.70) confirms strong uptrend but momentum appears overextended,Neutral sentiment at +0.35 provides no catalyst support for continuation of the current move,Recent high-confidence Sell failure followed by cautious Do Not Enter calls suggests market is in unpredictable transition phase,"Extreme overbought RSI above 80 creates dangerous entry conditions for both directions - too high for Buy, but strong DI+ trend makes Sell risky [OVERRIDDEN: Confidence 45% below 60% threshold]",Confidence 45% below 60% threshold,RSI: 82.5859 | MACD: 0.136 | ADX: 25.3504 | DI_PLUS: 58.7736 | DI_MINUS: 11.7046,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 12:40:40,Do Not Enter,,45,,,,18.24,27.35,pending,,,"RSI at 62.47 shows neutral momentum, MACD positive at 0.1266, but BB_WIDTH at 0.00942 indicates low volatility squeeze below 0.015 threshold",Neutral positive sentiment at +0.35 provides modest support but lacks conviction for aggressive day trading,Recent pattern shows consistent low-confidence signals with one pending high-confidence Buy still unresolved,BB_WIDTH below 0.015 indicates insufficient volatility for meaningful day trading moves despite bullish DI+ dominance [OVERRIDDEN: Confidence 45% below 60% threshold],Confidence 45% below 60% threshold,RSI: 62.4667 | MACD: 0.1266 | BB_WIDTH: 0.00942 | ADX: 28.0581 | DI_PLUS: 45.0967 | DI_MINUS: 21.0208,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 12:43:45,Buy,LONG,75,85.64,84.32,87.62,18.24,27.35,pending,,,"Strong bullish setup with DI+ (47.75) dominating DI- (21.22), RSI at 67.34 showing momentum without overbought extremes, and positive MACD at 0.1263 confirming upward pressure.",Neutral-positive sentiment at +0.32 provides supportive backdrop without excessive euphoria that could signal reversal.,No recent trade history to contradict current bullish technical alignment.,Clear directional bias from DI indicators combined with momentum confirmation creates high-probability long entry targeting 2.3% gain with 1.54% risk.,,RSI: 67.3352 | MACD: 0.1263 | ADX: 28.7977 | DI_PLUS: 47.7545 | DI_MINUS: 21.2187,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 12:31:41,Buy,LONG,72,85.28,84.5,86.45,18.62,27.94,L,84.47,2026-04-15 14:13:11,"RSI at 65.18 shows momentum without being overbought, MACD positive at 0.0428, and DI+ (37.78) clearly above DI- (23.13) confirming uptrend.",Neutral sentiment at +0.15 provides no headwinds against the technical setup.,"Recent pattern shows high-confidence entries matter, and this 72% setup has stronger technical alignment than the failed sell signal.","Strong directional bias with DI+ dominance, positive MACD momentum, and RSI in ideal range creates solid day trading opportunity targeting $1.17 move.",,RSI: 65.1853 | MACD: 0.0428 | BB_UPPER: 85.2601 | DI_PLUS: 37.7798 | DI_MINUS: 23.1317,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 14:13:41,Do Not Enter,,25,,,,17.86,26.8,pending,,,RSI at 30.0 shows oversold conditions but DI- dominates DI+ (44.1 vs 12.9) confirming strong downtrend with extremely low BB_WIDTH at 0.005 indicating no volatility for meaningful moves.,Weak positive sentiment at +0.15 provides no conviction against the technical bearish setup.,"Recent pattern shows avoidance strategy outperforming entries, reinforcing caution in marginal setups.","Multiple violations of entry rules: BB_WIDTH far below 0.015 threshold means no volatility, RSI below 35 without strong sentiment confirmation creates falling knife risk, and recent loss pattern demands higher conviction trades. [OVERRIDDEN: Confidence 25% below 60% threshold]",Confidence 25% below 60% threshold,RSI: 30.013 | MACD: -0.0756 | BB_WIDTH: 0.005428 | DI_PLUS: 12.9118 | DI_MINUS: 44.0517,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 12:43:45,Buy,LONG,75,85.64,84.32,87.62,18.24,27.35,L,84.32,2026-04-15 14:15:42,"Strong bullish setup with DI+ (47.75) dominating DI- (21.22), RSI at 67.34 showing momentum without overbought extremes, and positive MACD at 0.1263 confirming upward pressure.",Neutral-positive sentiment at +0.32 provides supportive backdrop without excessive euphoria that could signal reversal.,No recent trade history to contradict current bullish technical alignment.,Clear directional bias from DI indicators combined with momentum confirmation creates high-probability long entry targeting 2.3% gain with 1.54% risk.,,RSI: 67.3352 | MACD: 0.1263 | ADX: 28.7977 | DI_PLUS: 47.7545 | DI_MINUS: 21.2187,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 14:16:40,Do Not Enter,,45,,,,17.5,26.25,pending,,,"RSI at 20.8 shows severe oversold conditions with DI- dominating at 52.3 vs DI+ at 9.0 confirming strong downtrend, but MACD at -0.12 may be bottoming",Neutral sentiment at +0.15 provides no bullish catalyst needed to reverse oversold bounce in strong downtrend,"Recent Buy signals failed at 72-75% confidence while Do Not Enter calls correctly avoided losses, indicating market remains treacherous",RSI below 35 with insufficient sentiment above +0.4 creates falling knife scenario while DI- dominance blocks Buy signals per rules [OVERRIDDEN: Confidence 45% below 60% threshold],Confidence 45% below 60% threshold,RSI: 20.8012 | MACD: -0.1219 | ADX: 37.1092 | DI_PLUS: 9.0219 | DI_MINUS: 52.2957,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 14:19:40,Do Not Enter,,72,,,,17.5,26.25,pending,,,"Strong bearish setup with DI- (46.5) dominating DI+ (9.7), RSI oversold at 29.3, and negative MACD confirming downward momentum.",Weak positive sentiment at +0.15 provides no meaningful resistance to technical bearish signals.,"Recent buy signals failed despite high confidence, validating our shift to bearish positioning.","Clear directional bias with strong ADX trend strength favors aggressive short entry targeting oversold bounce reversal. [OVERRIDDEN: Sell blocked: RSI 29.298 < 35 (oversold, move exhausted)]","Sell blocked: RSI 29.298 < 35 (oversold, move exhausted)",RSI: 29.298 | MACD: -0.1272 | ADX: 42.7306 | DI_PLUS: 9.6569 | DI_MINUS: 46.5271,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 14:22:40,Sell,SHORT,68,84.39,85.6,82.58,17.5,26.25,pending,,,"Strong bearish setup with DI- (42.6) dominating DI+ (17.0), RSI at 40.1 in ideal short zone, MACD negative at -0.1165, and ADX at 45.1 confirming strong trend momentum",Neutral sentiment at +0.15 provides no bullish resistance to the technical downtrend,"Recent high-confidence Buy signals failed, suggesting current bearish momentum should be respected rather than fought","Perfect Sell setup with confirmed downtrend, ideal RSI level, negative MACD, and strong trend strength - all criteria met for aggressive short entry",,RSI: 40.1413 | MACD: -0.1165 | ADX: 45.0813 | DI_PLUS: 17.0433 | DI_MINUS: 42.639 | OBV: 14466.7279,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 14:25:40,Sell,SHORT,68,84.47,85.78,82.51,17.5,26.25,pending,,,"Strong downtrend confirmed with DI- (35.49) > DI+ (22.57), ADX at 41.30 shows strong trend strength, RSI at 47.66 in sellable range, negative MACD at -0.0823.",Neutral sentiment at +0.15 provides no bullish counter-force to technical bearish setup.,"Recent high-confidence Buy signals failed, suggesting bearish momentum is stronger than anticipated.",Clear bearish confluence with confirmed downtrend direction and appropriate volatility for day trading momentum capture.,,RSI: 47.6619 | MACD: -0.0823 | BB_UPPER: 84.7187 | ADX: 41.3002 | DI_PLUS: 22.5697 | DI_MINUS: 35.489 | OBV: 14059.353,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 14:22:40,Sell,SHORT,68,84.39,85.6,82.58,17.5,26.25,L,85.61,2026-04-16 00:05:00,"Strong bearish setup with DI- (42.6) dominating DI+ (17.0), RSI at 40.1 in ideal short zone, MACD negative at -0.1165, and ADX at 45.1 confirming strong trend momentum",Neutral sentiment at +0.15 provides no bullish resistance to the technical downtrend,"Recent high-confidence Buy signals failed, suggesting current bearish momentum should be respected rather than fought","Perfect Sell setup with confirmed downtrend, ideal RSI level, negative MACD, and strong trend strength - all criteria met for aggressive short entry",,RSI: 40.1413 | MACD: -0.1165 | ADX: 45.0813 | DI_PLUS: 17.0433 | DI_MINUS: 42.639 | OBV: 14466.7279,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-15 14:25:40,Sell,SHORT,68,84.47,85.78,82.51,17.5,26.25,L,85.81,2026-04-16 08:07:37,"Strong downtrend confirmed with DI- (35.49) > DI+ (22.57), ADX at 41.30 shows strong trend strength, RSI at 47.66 in sellable range, negative MACD at -0.0823.",Neutral sentiment at +0.15 provides no bullish counter-force to technical bearish setup.,"Recent high-confidence Buy signals failed, suggesting bearish momentum is stronger than anticipated.",Clear bearish confluence with confirmed downtrend direction and appropriate volatility for day trading momentum capture.,,RSI: 47.6619 | MACD: -0.0823 | BB_UPPER: 84.7187 | ADX: 41.3002 | DI_PLUS: 22.5697 | DI_MINUS: 35.489 | OBV: 14059.353,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-16 14:43:40,Sell,SHORT,65,88.99,90.48,86.76,16.8,25.2,pending,,,"DI- (27.208) > DI+ (20.793) confirms downtrend with strong ADX (27.59), RSI at 44 shows room to fall, MACD negative at -0.085",Weak positive sentiment (+0.15) insufficient to counter technical bearish setup,Recent high-confidence signals failed but current setup has clear directional bias unlike previous mixed signals,Strong downtrend confirmation with DI- dominance and negative MACD creates aggressive short opportunity despite recent losses,,RSI: 44.0279 | MACD: -0.085 | ADX: 27.5912 | DI_PLUS: 20.7931 | DI_MINUS: 27.208,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-16 14:46:40,Do Not Enter,,45,,,,16.8,25.2,pending,,,DI- (25.85) > DI+ (22.38) shows bearish trend but RSI at 50.17 is neutral and MACD at -0.0657 shows weak bearish momentum,Neutral sentiment at +0.15 provides no directional conviction for aggressive day trading,"Recent pattern shows all signals failed regardless of confidence (72-75% Buy losses, 68% Sell losses) indicating poor market conditions","Conflicting signals with neutral RSI, weak bearish momentum, and recent signal failure pattern make this a low-probability setup below 60% confidence threshold [OVERRIDDEN: Confidence 45% below 60% threshold]",Confidence 45% below 60% threshold,RSI: 50.174 | MACD: -0.0657 | ADX: 25.4886 | DI_PLUS: 22.3784 | DI_MINUS: 25.8519,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-16 14:49:41,Buy,LONG,62,89.15,88.82,89.65,16.8,25.2,pending,,,"DI+ (29.44) > DI- (22.04) confirms uptrend with RSI at 56.56 showing room to move higher, though MACD at -0.0227 shows weak momentum.",Neutral sentiment at +0.15 provides no headwind but lacks strong bullish catalyst.,"Recent pattern shows high-confidence signals failed while restraint worked, but current setup meets minimum 60% threshold with clear directional bias.",DI+ dominance and RSI positioning override weak MACD for aggressive day trade targeting 0.56% move with tight 0.37% stop.,,RSI: 56.5553 | MACD: -0.0227 | ATR: 0.0884 | DI_PLUS: 29.4378 | DI_MINUS: 22.035,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-16 14:49:41,Buy,LONG,62,89.15,88.82,89.65,16.8,25.2,L,88.79,2026-04-16 17:14:16,"DI+ (29.44) > DI- (22.04) confirms uptrend with RSI at 56.56 showing room to move higher, though MACD at -0.0227 shows weak momentum.",Neutral sentiment at +0.15 provides no headwind but lacks strong bullish catalyst.,"Recent pattern shows high-confidence signals failed while restraint worked, but current setup meets minimum 60% threshold with clear directional bias.",DI+ dominance and RSI positioning override weak MACD for aggressive day trade targeting 0.56% move with tight 0.37% stop.,,RSI: 56.5553 | MACD: -0.0227 | ATR: 0.0884 | DI_PLUS: 29.4378 | DI_MINUS: 22.035,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-16 17:16:40,Do Not Enter,,45,,,,16.46,24.69,pending,,,"RSI at 30.74 shows oversold conditions with DI- dominating at 34.26 vs DI+ at 14.22, confirming strong downtrend momentum",News sentiment is slightly negative at -0.05 but lacks conviction to support oversold bounce timing,Recent pattern shows three consecutive losses on high confidence signals while low confidence avoidance was correct,"RSI below 35 requires sentiment above +0.4 for buy entry per rules, and DI- dominance prevents any buy signal regardless of oversold RSI [OVERRIDDEN: Confidence 45% below 60% threshold]",Confidence 45% below 60% threshold,RSI: 30.7381 | MACD: -0.0699 | ADX: 24.9557 | DI_PLUS: 14.2207 | DI_MINUS: 34.2609,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-16 17:19:40,Do Not Enter,,45,,,,16.46,24.69,pending,,,"DI- (26.3) above DI+ (21.8) confirms downtrend but RSI at 47 is neutral zone, MACD negative at -0.0495, ADX weak at 21.3 shows limited trend strength",Slightly negative sentiment at -0.15 but not strong enough to drive meaningful directional moves,Recent pattern of consistent losses across all confidence levels indicates poor market timing or adverse conditions,"Confluence is weak with neutral RSI, modest trend strength, and recent trading failures suggest waiting for clearer setup [OVERRIDDEN: Confidence 45% below 60% threshold]",Confidence 45% below 60% threshold,RSI: 47.1013 | MACD: -0.0495 | BB_UPPER: 89.189 | ADX: 21.2892 | DI_PLUS: 21.8199 | DI_MINUS: 26.318,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-16 17:22:40,Do Not Enter,,45,,,,16.46,24.69,pending,,,"RSI at 51.79 shows neutral momentum, MACD slightly negative at -0.02, but BB_WIDTH at 0.003943 indicates extremely low volatility well below 0.015 threshold.",News sentiment slightly negative at -0.05 but essentially neutral with only 4 headlines providing limited directional bias.,"Recent pattern shows all signals resulted in losses including high-confidence trades, indicating current market conditions are challenging for day trading setups.","BB_WIDTH below 0.015 indicates insufficient volatility for meaningful day trading moves, and recent losing streak suggests waiting for clearer technical setup is prudent. [OVERRIDDEN: Confidence 45% below 60% threshold]",Confidence 45% below 60% threshold,RSI: 51.7902 | MACD: -0.02 | BB_WIDTH: 0.003943 | ADX: 20.234 | DI_PLUS: 30.9694 | DI_MINUS: 21.8247,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-16 17:25:40,Sell,SHORT,62,88.8,89.01,88.48,16.46,24.69,pending,,,"DI- (34.12) dominates DI+ (24.09) confirming downtrend, RSI at 40 shows momentum without oversold exhaustion, negative MACD supports bearish bias",Slightly negative sentiment (-0.05) aligns with technical bearish setup without strong bullish news to counter the trend,"Despite recent losses, current technical confluence presents clearer directional bias than previous failed signals",Strong DI- dominance with RSI in ideal sell zone (40-65) and negative MACD create 62% confidence short setup targeting quick downside move,,RSI: 40.0191 | MACD: -0.0339 | ATR: 0.0674 | DI_PLUS: 24.0893 | DI_MINUS: 34.1219,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-16 17:25:40,Sell,SHORT,62,88.8,89.01,88.48,16.46,24.69,L,89.02,2026-04-16 18:07:00,"DI- (34.12) dominates DI+ (24.09) confirming downtrend, RSI at 40 shows momentum without oversold exhaustion, negative MACD supports bearish bias",Slightly negative sentiment (-0.05) aligns with technical bearish setup without strong bullish news to counter the trend,"Despite recent losses, current technical confluence presents clearer directional bias than previous failed signals",Strong DI- dominance with RSI in ideal sell zone (40-65) and negative MACD create 62% confidence short setup targeting quick downside move,,RSI: 40.0191 | MACD: -0.0339 | ATR: 0.0674 | DI_PLUS: 24.0893 | DI_MINUS: 34.1219,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-16 18:07:39,Do Not Enter,,45,,,,16.13,24.2,pending,,,DI+ > DI- shows uptrend but BB_WIDTH at 0.003482 indicates extremely low volatility well below 0.015 threshold with weak ADX at 15.7,Slight negative sentiment at -0.15 provides no bullish confirmation for momentum trades,"Recent pattern shows all directional signals failed while Do Not Enter avoided losses, indicating current conditions favor restraint",Low volatility environment with BB_WIDTH below minimum threshold makes momentum capturing impossible despite uptrend signals [OVERRIDDEN: Confidence 45% below 60% threshold],Confidence 45% below 60% threshold,RSI: 60.6019 | MACD: 0.0414 | BB_WIDTH: 0.003482 | ADX: 15.7066 | DI_PLUS: 37.0277 | DI_MINUS: 16.9498,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-16 18:10:40,Buy,LONG,65,88.96,88.87,89.1,16.13,24.2,pending,,,"DI+ at 32.94 is clearly above DI- at 19.15 confirming uptrend, RSI at 56.37 shows neutral momentum with room to rise, and positive MACD at 0.047 supports bullish bias.",Slight negative sentiment at -0.15 is minimal and not strong enough to override technical bullish signals.,Recent losing streak requires cautious approach but current technical confluence justifies entry with strict risk management.,Clear uptrend confirmation from DI+ dominance over DI- with supportive MACD provides 65% confidence for aggressive day trade targeting 0.16% move.,,RSI: 56.3722 | MACD: 0.047 | ATR: 0.0619 | DI_PLUS: 32.9369 | DI_MINUS: 19.1528,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-16 18:10:40,Buy,LONG,65,88.96,88.87,89.1,16.13,24.2,L,88.84,2026-04-16 18:11:41,"DI+ at 32.94 is clearly above DI- at 19.15 confirming uptrend, RSI at 56.37 shows neutral momentum with room to rise, and positive MACD at 0.047 supports bullish bias.",Slight negative sentiment at -0.15 is minimal and not strong enough to override technical bullish signals.,Recent losing streak requires cautious approach but current technical confluence justifies entry with strict risk management.,Clear uptrend confirmation from DI+ dominance over DI- with supportive MACD provides 65% confidence for aggressive day trade targeting 0.16% move.,,RSI: 56.3722 | MACD: 0.047 | ATR: 0.0619 | DI_PLUS: 32.9369 | DI_MINUS: 19.1528,0,
timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
